Latitude,Longitude,Time_Created
38.009989,-84.449951,8/30/2014 14:24
41.375205,-83.631647,10/2/2014 10:53
38.029722,-84.494722,10/27/2014 18:56
32.311727,-86.189446,11/27/2014 21:23
38.194175,-85.702865,11/27/2014 19:03
44.316555,-83.677978,12/27/2014 11:16
32.341192,-111.053469,12/27/2014 15:02
41.481105,-81.591712,12/20/2014 15:38
46.392493,-100.596468,12/20/2014 15:44
36.720954,-95.935516,1/17/2015 17:59
38.913812,-92.379988,1/13/2015 18:25
38.634628,-78.390912,1/29/2015 17:37
33.226225,-87.501761,2/7/2015 21:29
38.155842,-85.667031,2/10/2015 20:00
38.257221,-85.753992,2/14/2015 15:58
29.28079,-94.813064,2/14/2015 14:30
40.854155,-81.764746,2/21/2015 20:08
26.148597,-81.71697,3/28/2015 23:03
41.520941,-80.829996,3/28/2015 23:54
33.952747,-83.388013,3/3/2015 23:17
39.729934,-84.06148407,3/3/2015 13:42
39.729934,-84.06148407,3/3/2015 13:38
34.740837,-92.262764,4/4/2015 9:46
41.539993,-72.816635,4/4/2015 23:37
40.840663,-81.766448,4/4/2015 23:18
47.003228,-120.555659,4/4/2015 23:19
42.9232295,-89.22578286,4/5/2015 8:12
36.007257,-86.725777,4/6/2015 23:05
37.86667671,-87.00285831,8/2/2012 16:38
39.06529673,-84.45465275,8/30/2012 23:03
29.68269377,-82.4233927,9/20/2012 2:12
38.38467667,-75.52708296,9/24/2012 18:01
33.21331055,-87.54962387,9/5/2012 9:58
35.129484,-89.9150935,9/1/2012 17:16
38.04368819,-84.50261097,11/9/2012 2:21
38.7501394,-84.6063232,11/2/2012 6:39
38.9898693,-84.6418011,11/29/2012 20:19
44.4676565,-73.16561783,1/3/2013 9:39
37.72497542,-84.71262634,2/5/2013 22:00
40.84281969,-74.20898343,2/6/2013 15:37
39.24134573,-83.79258597,2/1/2013 20:07
33.98965208,-84.11093382,3/7/2013 20:59
37.68403087,-96.86445197,5/21/2013 20:31
38.00235292,-84.401058,5/19/2013 18:31
37.99744754,-84.87414208,5/27/2013 18:51
37.3489848,-85.3321171,5/14/2013 12:28
38.2486683,-82.8733024,6/18/2013 15:23
38.21472373,-85.68039298,6/2/2013 20:29
39.82150205,-83.01943176,7/11/2013 15:35
35.16428581,-89.81487419,7/11/2013 22:21
40.60724349,-74.43355699,7/12/2013 15:43
39.83783612,-83.08322442,8/26/2013 13:55
37.99751535,-84.87444232,8/17/2013 19:24
38.04090716,-84.51565915,9/13/2013 18:00
37.99746678,-84.87429354,9/9/2013 11:36
35.92907342,-84.11184663,9/7/2013 14:14
39.03221938,-84.46404934,9/1/2013 12:07
38.053,-84.5094,10/19/2013 20:34
30.30588615,-97.711394,10/2/2013 16:46
38.2437268,-85.57851211,10/12/2013 16:33
38.25311477,-85.75450514,10/12/2013 18:27
38.9347775,-94.68455185,10/8/2013 17:06
37.99746736,-84.19122099,10/10/2013 0:44
33.93748984,-83.39256735,11/23/2013 22:46
38.2836421,-87.6977402,11/17/2013 19:57
33.00441214,-83.25116352,11/16/2013 19:43
38.76363247,-90.71001962,11/12/2013 20:32
39.051307,-84.57710758,12/30/2013 19:25
36.89275396,-86.53871145,1/25/2014 14:20
36.60681273,-83.7130278,1/15/2014 0:20
41.0866265,-84.41964035,1/9/2014 21:03
38.2595763,-85.68519815,1/3/2014 8:04
39.45400542,-84.32890472,2/4/2014 11:51
27.88104808,-82.48954016,2/1/2014 14:49
40.29741097,-79.37243083,2/28/2014 17:30
36.1287719,-94.1241865,3/16/2014 10:16
32.06967513,-97.09852113,3/16/2014 18:32
35.03606357,-89.81726697,3/16/2014 14:53
40.9542911,-73.9813073,3/8/2014 12:53
35.03611548,-89.81698729,3/8/2014 16:27
39.65528545,-86.17841476,3/8/2014 14:10
29.73148075,-95.40105795,3/21/2014 21:43
38.51186216,-86.00592277,3/23/2014 11:23
38.96838833,-95.3035366,3/23/2014 15:08
36.99441881,-93.21922422,3/23/2014 18:58
32.62025029,-85.41107506,3/23/2014 17:37
41.34927275,-75.75846355,3/23/2014 15:25
36.20444852,-80.26793714,3/30/2014 17:47
42.73743859,-85.71877674,3/30/2014 19:05
42.00174916,-84.22499027,3/30/2014 19:40
28.2416934,-82.71365105,3/30/2014 19:56
32.87651244,-79.81671176,3/29/2014 1:03
43.31571293,-76.53609789,3/28/2014 22:12
38.68406402,-84.61768022,3/28/2014 9:45
38.08490875,-83.12954076,3/28/2014 10:49
42.63722115,-87.85653268,4/5/2014 11:04
41.41989685,-86.23381344,4/7/2014 17:06
33.63560731,-111.8457873,4/7/2014 20:34
41.30197029,-96.13258534,4/7/2014 21:33
39.166223,-86.5265274,4/7/2014 21:41
41.06759499,-80.04897274,4/7/2014 20:06
34.87371064,-87.62313064,4/6/2014 22:33
35.22964777,-85.81325923,4/5/2014 19:36
38.0337005,-84.3752596,4/5/2014 20:58
33.96681289,-84.46089971,4/5/2014 21:01
44.87371837,-91.92902258,4/5/2014 21:02
43.10758968,-89.31533874,4/5/2014 11:47
31.077191,-85.4052439,4/12/2014 9:56
44.79354283,-68.77469117,5/10/2014 17:03
33.87859758,-83.8340156,5/1/2014 18:21
39.072097,-84.393513,8/16/2014 9:38
38.199156,-85.741166,8/16/2014 10:34
32.643383,-84.797266,8/29/2014 19:17
38.186776,-84.875334,11/22/2014 16:40
38.687186,-85.798649,11/23/2014 20:05
38.219375,-85.508517,11/29/2014 12:04
33.991135,-84.807205,11/29/2014 13:32
40.7312835,-74.16614389,11/30/2014 15:44
30.676162,-88.08041,12/13/2014 12:58
45.5848945,-95.90539791,12/10/2014 12:37
26.71778,-80.076064,12/27/2014 14:16
37.8222935,-85.7681905,1/18/2015 1:39
37.7667825,-97.26729009,1/26/2015 20:45
29.378287,-98.43476,2/28/2015 16:55
39.764552,-86.112139,2/28/2015 20:53
41.392411,-85.415449,3/28/2015 23:09
40.024606,-84.228223,3/28/2015 22:44
38.224693,-85.759069,3/29/2015 11:32
40.44307,-79.955732,3/28/2015 22:16
42.19915,-83.542037,3/28/2015 22:07
40.745623,-73.948205,3/31/2015 13:21
39.936403,-75.190778,4/4/2015 20:25
42.842349,-88.740559,4/4/2015 20:56
26.408979,-81.879461,4/4/2015 16:01
33.472439,-112.03629,8/6/2012 3:30
39.45928465,-84.71507963,9/22/2012 15:06
34.16665066,-81.35292292,9/22/2012 12:03
29.19176788,-82.09834181,9/22/2012 17:31
38.1442758,-85.5832102,9/2/2012 12:54
37.40820188,-84.4147301,9/2/2012 17:04
34.36466474,-92.77434964,9/2/2012 18:33
38.1029977,-85.86073517,9/2/2012 19:05
40.19820683,-85.4043371,9/1/2012 17:01
36.97550237,-84.11004701,10/3/2012 19:24
37.8222935,-85.7681905,10/7/2012 16:46
36.26182203,-85.98349402,10/14/2012 0:14
42.25408063,-77.79274199,11/13/2012 18:57
40.2818964,-81.7503926,11/13/2012 20:39
30.5070747,-97.63501305,11/13/2012 21:34
32.4358299,-81.7629811,11/13/2012 21:40
36.1643056,-86.5990972,11/14/2012 9:32
41.55730377,-87.22005341,11/29/2012 20:29
38.25962305,-84.54181122,12/28/2012 17:43
36.98763688,-86.44182259,12/28/2012 21:51
38.01381069,-85.60045919,12/1/2012 21:13
34.94544518,-79.01981547,1/2/2013 19:38
38.07905846,-85.6768091,1/29/2013 22:40
37.76416052,-84.70205229,2/5/2013 22:03
34.921129,-81.9748586,2/5/2013 22:29
33.6853105,-94.1226948,3/15/2013 21:25
36.74905626,-86.55580642,3/17/2013 18:34
30.39824925,-90.08429799,4/6/2013 22:01
41.94498111,-87.65858442,4/27/2013 21:21
37.7879391,-85.9191182,4/11/2014 22:39
38.87628338,-83.87465218,4/4/2014 22:06
43.05525853,-89.33253579,4/5/2014 0:47
34.6949894,-112.5427464,4/5/2014 20:57
43.0909354,-87.987792,4/5/2014 18:16
45.69407145,-87.46558783,4/5/2014 15:04
39.6136301,-85.4537554,4/5/2014 23:35
36.3468145,-82.36285522,4/5/2014 23:33
38.48311846,-84.56927741,4/5/2014 23:31
42.85500711,-87.85009875,4/5/2014 23:45
42.01870656,-93.6515082,4/6/2014 3:17
38.03472555,-84.51758866,4/6/2014 21:29
44.91250062,-89.54779804,4/5/2014 15:36
38.1869422,-85.8454463,4/7/2014 6:42
37.5519219,-88.98072501,4/7/2014 8:53
44.9377191,-93.1883345,4/7/2014 20:58
39.69061962,-82.24090574,4/7/2014 21:46
38.43182681,-78.86173651,4/7/2014 16:43
42.648054,-83.1314579,4/7/2014 21:11
41.4918006,-86.82764089,4/7/2014 21:14
38.63521513,-85.66698302,4/7/2014 21:18
41.50060454,-72.10649224,4/7/2014 21:26
42.05527476,-72.58477939,4/7/2014 22:51
40.02970199,-75.12670557,4/8/2014 13:48
41.30437977,-72.96921117,4/18/2014 9:44
36.8642512,-83.3595352,4/17/2014 6:04
41.89545923,-87.63944605,4/29/2014 21:27
33.624497,-80.9266145,5/3/2014 18:35
33.8165196,-117.5403343,5/3/2014 18:36
40.0545547,-75.642871,5/29/2014 22:30
38.3652567,-82.6504457,7/1/2014 23:50
41.0427615,-73.9745384,7/16/2014 6:57
40.819128,-73.591409,11/25/2014 15:12
38.253286,-85.750917,11/23/2014 18:37
27.698638,-83.804601,11/29/2014 12:09
43.568157,-84.777253,12/7/2014 16:33
42.719321,-88.984199,12/5/2014 15:19
42.915592,-85.72133,12/24/2014 10:56
36.291855,-86.724258,12/20/2014 16:06
33.680347,-117.832273,12/20/2014 17:00
41.326074,-82.057076,12/27/2014 14:01
37.303483,-87.125265,1/5/2015 15:48
30.387091,-91.167914,3/28/2015 23:33
43.575967,-81.706193,3/29/2015 7:43
40.302981,-79.549137,3/29/2015 15:56
38.077092,-85.653901,3/10/2015 22:35
36.7603,-76.2081,4/5/2015 22:55
39.005115,-84.567954,4/4/2015 22:19
39.670018,-86.181712,4/4/2015 22:34
37.732095,-84.733203,4/4/2015 23:13
46.127131,-67.898377,4/4/2015 20:32
38.22047,-85.67790383,8/28/2012 18:27
38.25695284,-85.75962067,9/22/2012 18:21
34.40616878,-85.17167674,9/21/2012 1:02
32.13614155,-80.76933082,9/29/2012 20:28
32.5762265,-86.6807365,11/25/2012 15:09
37.33505646,-82.87382997,11/27/2012 14:21
42.67691203,-83.21380886,11/29/2012 0:56
41.2912275,-86.61828268,11/13/2012 10:11
35.94181347,-83.94168678,11/13/2012 20:19
40.81735211,-72.70119203,12/11/2012 13:30
38.08330655,-84.59691988,12/19/2012 13:29
39.739318,-89.266507,1/9/2013 18:10
37.59183618,-85.7792945,1/18/2013 15:46
35.15638835,-90.15884615,2/20/2013 20:03
38.52868916,-82.69048651,3/5/2013 21:00
26.119337,-80.129865,3/3/2013 16:38
36.697782,-86.572436,3/7/2013 21:05
40.44912854,-86.101522,3/19/2013 18:25
38.25354507,-85.70434595,3/15/2013 21:06
41.80276052,-72.25060998,4/1/2013 17:05
36.999366,-84.1078032,4/9/2013 1:17
42.20053076,-87.96845458,4/12/2013 23:32
35.58597031,-97.52523855,4/7/2014 23:22
41.81383208,-72.51065518,4/7/2014 23:32
38.25337378,-85.7053108,4/5/2014 16:41
41.11057512,-85.128513,4/5/2014 20:58
39.27295833,-86.53718401,4/5/2014 21:49
36.13686831,-86.63203008,4/5/2014 23:33
40.54626522,-84.38665012,4/7/2014 21:25
38.19334977,-85.74183388,6/7/2014 9:14
38.02802167,-84.49058317,6/1/2014 13:53
37.8695923,-87.5655283,6/14/2014 3:22
37.61759075,-84.57215759,7/2/2014 21:51
41.929269,-87.705393,8/19/2014 1:56
38.888453,-76.982555,10/30/2014 20:44
33.900364,-118.300943,12/20/2014 16:02
38.701281,-76.573717,12/22/2014 19:17
37.8222935,-85.7681905,1/25/2015 14:36
41.824971,-72.545414,1/10/2015 23:44
39.052392,-84.65505,1/11/2015 18:21
28.994232,-80.906312,3/27/2015 23:09
39.729934,-84.06148407,3/3/2015 18:03
39.93086,-86.639185,3/28/2015 23:05
41.160526,-73.950167,3/29/2015 16:55
40.806518,-76.243614,4/4/2015 19:15
