Latitude,Longitude,Time_Created
33.785466,-116.443454,7/19/2014 18:02
44.763826,-85.606127,7/15/2014 12:32
37.7374,-84.301361,8/13/2014 16:53
41.726014,-84.965027,8/28/2014 23:22
27.921713,-82.775523,11/21/2014 10:47
41.613603,-87.787564,11/5/2014 11:27
40.765846,-111.832518,11/2/2014 13:21
27.92198,-82.493286,12/4/2014 16:04
38.245556,-85.715833,12/18/2014 21:14
37.8222935,-85.7681905,1/25/2015 14:36
37.998995,-84.521922,1/22/2015 10:46
30.2977545,-97.74146033,1/14/2015 19:01
36.675994,-84.13281,1/4/2015 11:22
42.6692645,-88.2800984,2/1/2015 19:17
38.228899,-85.679673,3/9/2015 20:54
41.050471,-73.550636,4/4/2015 21:35
